"","name","author","create_time","introduction","play_count","collect_count","share_count","comment_count","topics","fans","grade","playlists","length_name","english_name","name_language","name_style","name_scene","name_instruments","name_feeling","name_praise","name_location","name_古风","name_BGM","name_经典","name_爵士","name_世界","name_精选","name_节奏","name_女声","name_欧美","name_粤语","name_民谣","name_东方","name_amp","name_中国","name_那些","length_intro","intro_歌单","intro_音乐","intro_歌曲","intro_喜欢","intro_封面","intro_专辑","intro_歌手","intro_风格","intro_quot","intro_amp","intro_更新","intro_旋律","intro_收录","intro_节奏","intro_好听","intro_电音","欧美","流行","华语","电子","ACG","日语","古风","轻音乐","经典","器乐","治愈","兴奋","游戏","独立","另类","影视原声","民族","怀旧","粤语","摇滚","number_songs","number_hot_singers","talent","verification","musician","无","达人","认证","音乐人","log_play_count","cluster"
"1040","BEST 发烧爵士女声","老乔-如歌",1426982400,"<b>介绍：</b>德国名厂至尊发烧名碟，世界各地音响展试机必备。<br><br>‘’爵士的种类非常多，包括新奥尔良爵士/摇摆乐/比波普/冷爵士/拉丁爵士 /硬波普/自由爵士/融合爵士等等。<br><br>随着爵士大神越来越多，爵士乐越来越完善，越来越系统，越来越标准。从上世纪40年代开始，美国爵士乐手都转而演奏波普乐(Bebop)。<br><br>波普乐和硬波普(Hard bop)是爵士乐的分支，后来一波人不想玩波普乐，就玩慢下来的冷爵士（非即兴发挥，以约束情感和低缓忧郁的表演为特色），而另一波人不爱玩冷爵士的，就玩起了硬波普。<br><br>硬波普的发展是波普爵士乐发展的必然，是波普爵士乐的一种延伸的形式。两者的主要不同是，硬波普的节奏相对更为简化，更体现灵歌的风格。虽然一些六十年代初的硬波普爵士乐风格的乐队一直坚持演奏，但这种风格的影响显然已经不比从前。‘’<br><br>同时爵士是一种比较自由的音乐种类，相信随着时间的推移将会有新的表演形式出现。<br><br>本歌单收藏的《最佳发烧女声》系列，演绎的歌曲多属冷爵士表演特色，也掺合部分流行元素，是比较自由的一种。<br>",106363,6098,62,35,"[""爵士"",""经典"",""流行""]",2196,10,655,11,"是","否","是","否","否","否","否","否","否","否","否","是","否","否","否","是","否","否","否","否","否","否","否",496,"是","是","是","否","否","否","否","是","否","否","否","否","否","是","否","否","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否",89,0,"否","否","否","是","否","否","否",11.5746130510517,1
"1041","BEYONDの純音樂","舊日足跡",1422144000,"<b>介绍：</b>BEYOND樂隊的純音樂作品合輯，器樂為主的作品與「黑色迷墻」電影原聲亦收錄在內。<br>",21527,1005,18,40,"[""摇滚"",""吉他"",""器乐""]",31,8,200,10,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",55,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","是",46,61,"否","否","否","是","否","否","否",9.97706324019445,1
"1042","BODYJAM72 莱美健身课程之有氧操背景音乐","密斯特温",1432166400,"<b>介绍：</b>LES MILLS是当今运动训练体系领域当之无愧的领导者。 每一个项目均由顶级教练组成的套路编制小组开发。每个套路的编制工作都经过3个月的反复验证，以确保其在音乐、动作、训练的科学性方面达到完美。他们所使用的背景音乐也是精选挑选，值得收藏。<br>",54231,1647,30,8,"[""欧美"",""运动"",""流行""]",3289,9,174,24,"是","否","是","是","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",134,"否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",20,2,"否","否","否","是","否","否","否",10.901007979643,1
"1043","Bodypump 99","kikokiko",1468713600,"[无简介]",44194,1341,31,9,"[""欧美"",""舞曲"",""运动""]",3291,9,229,11,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",0,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",10,2,"是","否","否","否","是","否","否",10.6963443122451,1
"1044","BODYPUMP93 莱美健身课程之杠铃操背景音乐","密斯特温",1432166400,"<b>介绍：</b>LES MILLS是当今运动训练体系领域当之无愧的领导者。 每一个项目均由顶级教练组成的套路编制小组开发。每个套路的编制工作都经过3个月的反复验证，以确保其在音乐、动作、训练的科学性方面达到完美。他们所使用的背景音乐也是精选挑选，值得收藏。<br>",64531,1945,27,9,"[""欧美"",""运动"",""兴奋""]",3289,9,174,25,"是","否","是","是","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",134,"否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否",11,2,"否","否","否","是","否","否","否",11.074901007478,1
"1045","Bounce 我觉得我可能得换个耳机","Donkey三井",1452643200,"<b>介绍：</b>这个歌单从我用网易云到现在，只要一有空就会打开私人FM，有优质的Bounce就会搜集进来。我也是一个普通的听众，纯粹抱着分享的目的希望更多的人可以听到更好听的音乐，如果你也热爱Bounce请让更多的人知道这个歌单谢谢。<br>",205252,4670,82,51,"[""电子"",""舞曲"",""兴奋""]",132,9,13,18,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",123,"是","是","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否",374,6,"否","否","否","是","否","否","否",12.2319937714816,1
"1046","Car &amp; 酷爱","Frkat_酷爱足球",1451606400,"<b>介绍：</b>好货！<br>",78639,642,8,6,"[""欧美"",""电子"",""舞曲""]",1514,9,16,12,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否",17,"否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",629,15,"否","否","否","是","否","否","否",11.2726230385652,1
"1047","Celie苏西利","算是音乐达人",1444953600,"<b>介绍：</b>Weibo.苏西利。不好意思我太喜欢她了～女Rapper<br>",292784,7112,157,210,"[""90后"",""说唱"",""酒吧""]",282,9,126,8,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",42,"否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",20,0,"否","否","否","是","否","否","否",12.5871904147675,1
"1048","Celine Dion 法语香颂 / 必修歌单","麦木辛",1377475200,"<b>介绍：</b>此歌单奉上一个最真实的 Céline。Céline Dion 精选法语歌曲，我理解的法式香頌。此歌单不仅是精选 Céline 经典法语歌曲那么简单，仔细听来，歌曲的顺序安排也颇有用心。你可以从中发现时间线，也能感受到 Céline 声音的变化，还能听出歌曲之间的顺畅过渡。<br><br>",25281,1088,18,9,"[""流行"",""浪漫"",""小语种""]",40,8,9,23,"是","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",154,"是","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",33,3,"否","否","否","是","否","否","否",10.1378084044405,1
"1049","Chillout Lounge 氛围驰放vol.1","Nekonade",1468540800,"<b>介绍：</b>音乐主打 New Age新世纪Chillout驰放Lounge沙发音乐。<br>音乐中曲风并非统一，各个地区特色音乐都有，其中就有佛之吧音乐，让音乐多了一种神秘感和异国风情，主要营造一个驰放身心的氛围音乐。<br><br>lounge简介：<br>当然你可以选择你喜欢的lounge music(沙发音乐&quot;(Lounge music)，顾名思义是适合躺在沙发上听的音乐，2010年更多的人喜欢将其称为&quot;Chill out&quot;，这里包含着悠闲、慵懒、和享受，一种让人全然放松的凌空感觉。&quot;Lounge&quot;是&quot;沙发&quot;的意思，却不是指私人专用的家庭式沙发，而是酒吧或咖啡馆里招待客人用的长沙发，所以&quot;沙发音乐&quot;也就是一种夜店里供人消遣的音乐。但这与节奏强劲的锐利舞曲却又截然相反，在以前，&quot;沙发音乐&quot;主要用于电音舞会中一段风驰电掣过后，填补人们冷静休息的间隔所需，散漫的节奏配以悠扬的旋律，是疯狂过后最好的一注镇静剂。&quot;沙发音乐&quot;后来逐渐自成一格，2012年在已成为欧洲电乐的主流之一，并带动全球流行。&quot;散&quot;是这种音乐主要的氛围，温馨华丽的装潢，配上舒适柔软的大沙发，提供现代生活紧张的都市人一个释放压力的空间)<br><br>Buddha Bar <br>法国巴黎的一个引领特色风格的夜店，以西方品味的音乐打造出一张张高水准的音乐专辑，也因此Buddha Bar变成了当下新世纪驰放音乐中的一类新元素。）<br>",206437,2284,43,71,"[""New Age"",""放松"",""酒吧""]",379,8,41,25,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",687,"否","是","否","是","否","是","否","是","是","否","否","是","否","是","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",42,0,"否","否","否","是","否","否","否",12.2377505600896,1
"1050","Chinese Rap-华语Diss歌曲精选","TpEmBg-DrMc",1478304000,"<b>介绍：</b>收集一些国内不错的Diss说唱歌曲，有一些资源网易云暂缺，如下：<br><br>1.大支Diss孟达《手骨爆裂》<br><br>2.天津饭Diss大支《天津饭diss大支》<br><br>3.大支Diss天津饭《七龙珠外传之天津饭》<br><br>4.大支DissMC光光《大支Diss光光》<br><br>5.MCJNCODissMC光光 天津饭《是饭饭与光光》<br><br>6.蛋堡DissMC光光 天津饭《搞事》<br><br>7.MCLonGDiss大支《Diss大支》<br><br>8.MCpharaohDiss大支《致敬爱的大支》<br><br>9.幼稚园杀手Diss大支《Diss大支》<br><br>10.MC红狼Diss大支《Diss大支》<br><br>国内最有名的一次Diss事件就是台湾的大支和大陆的Rapper在2007年引爆了华语说唱界的最大的一次Beef大战。原因自己去查百度贴吧去吧，简介区就不写这么多了。<br><br>Diss是说唱界一个重要的文化，Diss文化就是为了诋毁他人而做，为了贬低他人把自己的想法写成Rap歌曲。所以不懂得人就不要再在评论区里瞎bb了，自己先去普及一下知识再来评论区里说话。<br><br>国内的Diss歌词还是相对较少的，质量也是真心一般。一下内容就是给不懂Diss是什么意思的人科普一下吧（大神可无视）：<br><br>A出歌攻击了B叫做 A Diss B<br><br>B出歌回击了A叫做 B Diss Back A<br><br>A和B轮流写歌攻击对方叫做Beef<br><br>大概介绍了一下，有兴趣的可以自己在深入的了解一下文化最后在说一点：一定要分清Diss和Battle的区别。<br><br>Chinese Rap Is Good.<br>",143096,2360,47,60,"[""华语"",""说唱"",""孤独""]",7901,8,31,22,"是","是","否","否","否","否","是","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否",773,"否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",159,0,"是","否","否","否","是","否","否",11.8712710126731,1
"1051","Christian Dior 秀场配乐","意麵一生推",1449964800,"<b>介绍：</b>DIOR部分高定成衣走秀及其他适合脑补走秀的音乐<br>",170963,6355,72,122,"[""欧美"",""经典""]",36,8,13,19,"是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否","否",38,"否","是","否","否","否","否","否","否","否","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","是","否","否","否","否","否","否","否","否","否","否","否",18,7,"否","否","否","是","否","否","否",12.0492024378035,1
